 # List of the points along the MEP in the form 
 # x(1) x(2)... x(n) E(x)
          0.17328169          2.82179420         -5.72400582
          0.17241799          2.82481473         -5.72869482
          0.17154658          2.82783305         -5.73334607
          0.17066739          2.83084911         -5.73795941
          0.16978036          2.83386288         -5.74253470
          0.16888539          2.83687430         -5.74707180
          0.16798243          2.83988333         -5.75157058
          0.16707139          2.84288992         -5.75603089
          0.16615220          2.84589403         -5.76045262
          0.16522479          2.84889562         -5.76483564
          0.16428908          2.85189463         -5.76917981
          0.16334499          2.85489101         -5.77348502
          0.16239245          2.85788471         -5.77775116
          0.16143137          2.86087569         -5.78197810
          0.16046169          2.86386389         -5.78616574
          0.15948332          2.86684925         -5.79031397
          0.15849618          2.86983173         -5.79442268
          0.15750019          2.87281126         -5.79849178
          0.15649528          2.87578779         -5.80252116
          0.15548136          2.87876127         -5.80651074
          0.15445835          2.88173163         -5.81046042
          0.15342618          2.88469882         -5.81437010
          0.15238475          2.88766278         -5.81823972
          0.15133399          2.89062344         -5.82206918
          0.15027381          2.89358074         -5.82585840
          0.14920414          2.89653462         -5.82960732
          0.14812488          2.89948501         -5.83331585
          0.14703597          2.90243185         -5.83698393
          0.14593730          2.90537507         -5.84061150
          0.14482880          2.90831460         -5.84419848
          0.14371038          2.91125037         -5.84774483
          0.14258197          2.91418231         -5.85125048
          0.14144347          2.91711035         -5.85471537
          0.14029480          2.92003442         -5.85813947
          0.13913587          2.92295443         -5.86152272
          0.13796661          2.92587033         -5.86486508
          0.13678692          2.92878202         -5.86816650
          0.13559672          2.93168943         -5.87142694
          0.13439592          2.93459248         -5.87464638
          0.13318445          2.93749108         -5.87782477
          0.13196221          2.94038517         -5.88096210
          0.13072912          2.94327465         -5.88405832
          0.12948510          2.94615944         -5.88711342
          0.12823006          2.94903945         -5.89012737
          0.12696391          2.95191460         -5.89310016
          0.12568658          2.95478480         -5.89603176
          0.12439798          2.95764995         -5.89892218
          0.12309802          2.96050997         -5.90177138
          0.12178662          2.96336477         -5.90457937
          0.12046371          2.96621424         -5.90734615
          0.11912919          2.96905830         -5.91007169
          0.11778299          2.97189684         -5.91275602
          0.11642502          2.97472978         -5.91539911
          0.11505521          2.97755701         -5.91800099
          0.11367347          2.98037843         -5.92056166
          0.11227973          2.98319394         -5.92308111
          0.11087390          2.98600343         -5.92555938
          0.10945592          2.98880681         -5.92799645
          0.10802570          2.99160396         -5.93039236
          0.10658317          2.99439479         -5.93274711
          0.10512826          2.99717918         -5.93506073
          0.10366088          2.99995702         -5.93733323
          0.10218098          3.00272821         -5.93956464
          0.10068847          3.00549263         -5.94175498
          0.09918329          3.00825018         -5.94390427
          0.09766537          3.01100073         -5.94601254
          0.09613465          3.01374417         -5.94807982
          0.09459105          3.01648039         -5.95010614
